Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
6203532,Hanging By A Thread: The Missions of a Helicopter Rescue Doctor,Emmanuel Cauchy,"Cauchy, Emmanuel",,"=""1602396590""","=""9781602396593""",3,3.13,Skyhorse,Hardcover,320,2009,2009,2011/10/26,2011/10/27,2011,2011 (#28),read,"I enjoyed this, although I wonder how interesting it would be for people who don't know much about mountaineering. As it was, I just barely understood most of what was going on...",,,1,,,0,,,,,
18630,"The Player of Games (Culture, #2)",Iain M. Banks,"Banks, Iain M.",,"=""0061053562""","=""9780061053566""",3,4.27,HarperPrism,Paperback,293,1997,1988,,2011/10/13,2011,2011 (#27),read,,,,1,,,0,,,,,
68427,"Elantris (Elantris, #1)",Brandon Sanderson,"Sanderson, Brandon",,"=""0765350378""","=""9780765350374""",3,4.17,Tor Fantasy,Mass Market Paperback,638,2006,2005,2011/09/21,2011/09/22,2011,2011 (#26),read,"I thought the plotting was not nearly as good as Sanderson's other books. The magic system didn't feel as ""real"" as in Warbreaker or Mistborn, and seemed too deus ex machina.",,,1,,,0,,,,,
8935689,"Consider Phlebas (Culture, #1)",Iain M. Banks,"Banks, Iain M.",,"=""1857231384""","=""9781857231380""",3,3.86,Orbit,Paperback,471,1988,1987,2011/09/19,2011/09/20,2011,2011 (#25),read,"Kind of neat, but was pretty flat for me.",,,1,,,0,,,,,
2767793,"The Hero of Ages (Mistborn, #3)",Brandon Sanderson,"Sanderson, Brandon",,"=""0765316897""","=""9780765316899""",4,4.48,Tor Books,Hardcover,572,2008,2008,2011/09/19,2011/09/19,2011,2011 (#24),read,"Wow, what a way to tie everything together. I was quite delighted by the self-consistency with the previous books, and how neatly everything was explained. Definitely one of Sanderson's stronger points, and why I blazed through the Mistborn trilogy after reading Warbreaker.",,,1,,,0,,,,,
21611,"The Forever War (The Forever War, #1)",Joe Haldeman,"Haldeman, Joe",,"=""0060510862""","=""9780060510862""",4,4.14,Voyager,Paperback,278,2003,1974,,2011/09/15,,,read,4.5/5,,,1,,,0,,,,,
7132363,"Freedom™ (Daemon, #2)",Daniel Suarez,"Suarez, Daniel",,"=""0525951571""","=""9780525951575""",3,4.27,Dutton Adult,Hardcover,406,2010,2010,2011/09/10,2010/02/06,2011,2011 (#23),read,"An enjoyable read, albeit fairly pulpy. Also had a strong dose of nerdy wish-fulfillment.",,,1,,,0,,,,,
68429,"The Well of Ascension (Mistborn, #2)",Brandon Sanderson,"Sanderson, Brandon",,"=""0765316889""","=""9780765316882""",4,4.35,Tor Books,Hardcover,590,2007,2007,,2011/09/09,2011,2011 (#22),read,"3.5/5 - I thought it wasn't as good as the first book, and I thought some of the twists/mysteries didn't have enough clues. However, there were some great action sequences, and I'm looking forward to the (hopeful) payoff in the third book.",,,1,,,0,,,,,
2998152,JavaScript: The Good Parts,Douglas Crockford,"Crockford, Douglas",,"=""0596517742""","=""9780596517748""",4,4.23,Yahoo Press,Paperback,153,2008,2008,,2011/02/02,2011,2011 (#21),read,"This was more of a reference rather than what I had been looking for, but was full of good content about what to avoid in Javascript nonetheless.",,,1,,,1,,,unspecified,,
7892754,"Out of the Dark (Out of the Dark, #1)",David Weber,"Weber, David",,"=""0765324121""","=""9780765324122""",2,3.30,Tor Books,Hardcover,381,2010,2010,2011/09/02,2011/02/02,"signed, 2011","signed (#1), 2011 (#20)",read,"This was going to be a 3/5, but the end was a total WTF twist that came out of nowhere. Otherwise, it was pulpy and enjoyable.",,,1,,,1,,,unspecified,,
4586826,The Best American Sports Writing 2008,William Nack,"Nack, William",Glenn Stout,"=""0618751181""","=""9780618751181""",4,3.89,Mariner Books,Paperback,448,2008,2008,2011/08/30,2011/02/03,2011,2011 (#19),read,3.5/5,,,1,,,0,,,,,
17863,Accelerando,Charles Stross,"Stross, Charles",,"=""0441014151""","=""9780441014156""",3,3.89,Ace Books,Mass Market Paperback,415,2006,2005,2011/08/22,2011/08/22,2011,2011 (#17),read,,,,1,,,0,,,,,
1268479,"Warbreaker (Warbreaker, #1)",Brandon Sanderson,"Sanderson, Brandon",,"=""""","=""""",4,4.26,Self-published,ebook,688,2009,2009,2011/08/18,2011/08/18,2011,2011 (#16),read,"4.5/5 - Wow, I really enjoyed this book. Loved the magc system, as well as the plot and the characters. ",,,1,,,0,,,,,
236403,Spooked: Espionage In Corporate America,Adam L. Penenberg,"Penenberg, Adam L.",Marc Barry,"=""0738205931""","=""9780738205939""",2,3.17,Basic Books,Paperback,208,2002,2000,2011/08/08,2011/08/08,2011,2011 (#15),read,,,,1,,,0,,,,,
7094569,"Feed (Newsflesh Trilogy, #1)",Mira Grant,"Grant, Mira",,"=""0316081051""","=""9780316081054""",4,3.86,Orbit,Mass Market Paperback,599,2010,2010,2011/07/30,2010/10/22,2011,2011 (#12),read,"4.5/5 - Best zombie book I've read since World War Z. Better in a lot of ways, actually.",,,1,,,0,,,,,
8429687,"Deadline (Newsflesh Trilogy, #2)",Mira Grant,"Grant, Mira",,"=""031608106X""","=""9780316081061""",4,4.10,Orbit,Paperback,584,2011,2011,2011/07/31,2011/07/31,2011,2011 (#13),read,"3.5/5 - Not as good as the first book, but I'm anxiously awaiting the third.",,,1,,,0,,,,,
12009,The Algebraist,Iain M. Banks,"Banks, Iain M.",,"=""1597800449""","=""9781597800440""",3,4.03,Night Shade Books,Paperback,434,2006,2004,2011/07/29,2011/07/29,2011,2011 (#11),read,The best part about this book was definitely the Dwellers.,,,1,,,0,,,,,
13497,"A Feast for Crows (A Song of Ice and Fire, #4)",George R.R. Martin,"Martin, George R.R.",,"=""055358202X""","=""9780553582024""",0,4.14,Bantam Books,Mass Market Paperback,1061,2011,2005,,2011/07/28,2011,2011 (#10),read,,,,1,,,0,,,,,
10572,"A Clash of Kings  (A Song of Ice and Fire, #2)",George R.R. Martin,"Martin, George R.R.",,"=""0553381695""","=""9780553381696""",4,4.41,Bantam,Paperback,969,2002,1998,2010/02/03,2010/02/03,"2010, 2011","2010 (#9), 2011 (#8)",read,,,,1,,,0,,,,,
13496,"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,"Martin, George R.R.",,"=""0553588486""","=""9780553588484""",4,4.44,Bantam,Mass Market Paperback,835,2005,1996,2009/06/24,2009/06/13,2011,2011 (#7),read,,,,1,,,0,,,,,
2013,"The Jesus Incident (The Pandora Sequence, #1)",Frank Herbert,"Herbert, Frank",Bill Ransom,"=""0441385397""","=""9780441385393""",3,3.73,Ace,Paperback,432,1987,1979,2011/06/07,2011/02/02,,,read,"Overall, this was interesting, but after finishing it, I have no clue what the heck just happened.",,,1,,,1,,,unspecified,,
7985893,"Cooking for Geeks: Real Science, Great Hacks, and Good Food",Jeff Potter,"Potter, Jeff",,"=""0596805888""","=""9780596805883""",3,4.05,O'Reilly Media,Paperback,412,2010,2007,2011/03/08,2010/11/04,2011,2011 (#6),read,"This probably would've been more interesting if I were more of a cooking novice. The best parts of this book for me were the interviews and the more technical/scientific explanations, although I still prefer Alton Brown's more down-to-earth style.",,,1,,,1,,,unspecified,,
1215032,"The Wise Man's Fear (The Kingkiller Chronicle, #2)",Patrick Rothfuss,"Rothfuss, Patrick",,"=""0756404738""","=""9780756404734""",4,4.54,DAW Books,Hardcover,994,2011,2011,2011/03/09,2010/12/20,2011,2011 (#5),read,"3.5 stars. Still engrossing, but I really wished we got deeper into the current storyline.",,,1,,,1,,,unspecified,,
6470498,The God Engines,John Scalzi,"Scalzi, John",,"=""1596062800""","=""9781596062801""",2,3.61,Subterranean Press,Hardcover,136,2009,2009,2010/05/09,2009/11/02,2010,2010 (#18),read,"I liked the concept, but the book was frustratingly short and didn't go into nearly as much depth into the universe as I would have liked.",,,1,,,0,,,,,
7576115,"I Shall Wear Midnight (Discworld, #38; Tiffany Aching, #4)",Terry Pratchett,"Pratchett, Terry",,"=""0385611072""","=""9780385611077""",4,4.29,Doubleday Childrens,Hardcover,349,2010,2010,2011/02/22,2010/09/30,2011,2011 (#4),read,"Overall, a pleasing read. At the end though, it felt somewhat rushed.",,,1,,,0,,,,,
8268908,The Games That Changed the Game: The Evolution of the NFL in Seven Sundays,Ron Jaworski,"Jaworski, Ron","David Plaut, Greg Cosell, Steve Sabol","=""0345517954""","=""9780345517951""",4,3.84,ESPN,Hardcover,336,2010,2010,,2011/02/06,,,read,,,,1,,,0,,,,,
8301077,"Chew: The Omnivore Edition, Vol. 1",John Layman,"Layman, John",Rob Guillory,"=""1607062933""","=""9781607062936""",4,4.24,Image Comics,Hardcover,264,2010,2010,,2011/02/06,,,read,"4.5 stars. I'm really digging the comic as a whole - the universe is awesome, the story drew me in, and the art is fantastic.",,,1,,,0,,,,,
22155,Let My People Go Surfing: The Education of a Reluctant Businessman,Yvon Chouinard,"Chouinard, Yvon",,"=""0143037838""","=""9780143037835""",5,4.23,Penguin Books,Paperback,272,2006,2005,,2008/12/10,"2008, favorite","2008 (#53), favorite (#8)",read,,,,1,,,0,,,,,
6050678,"Leviathan (Leviathan, #1)",Scott Westerfeld,"Westerfeld, Scott",,"=""1416971734""","=""9781416971733""",3,3.90,Simon  Schuster Books for Young Readers,Hardcover,440,2009,2009,2011/01/30,2009/11/10,2011,2011 (#2),read,3.5 stars. Fun read. I can't resist steampunk + bioengineering.,,,1,,,0,,,,,
7260188,"Mockingjay (The Hunger Games, #3)",Suzanne Collins,"Collins, Suzanne",,"=""0439023513""","=""9780439023511""",4,4.05,Scholastic Press,Hardcover,398,2010,2010,2011/01/24,2011/01/24,2011,2011 (#1),read,"4.5 stars. Some of the story and characters were pretty contrived, but this ended pretty much exactly like I wanted it to.",,,1,,,0,,,,,
7642606,Avatar The Last Airbender: The Art of the Animated Series,Michael Dante DiMartino,"DiMartino, Michael Dante",Bryan Konietzko,"=""1595825045""","=""9781595825049""",4,4.52,Dark Horse Books,Hardcover,184,2010,2010,,2011/01/17,,,read,,,,1,,,0,,,,,
2183347,An Edge in the Kitchen: The Ultimate Guide to Kitchen Knives ,Chad Ward,"Ward, Chad",,"=""0061188484""","=""9780061188480""",4,4.06,William Morrow Cookbooks,Hardcover,240,2008,2008,2009/03/29,2009/03/27,2009,2009 (#21),read,"An excellent reference for kitchen knives.<br/><br/>Which reminds me, I really should get my knife sharpened.",,,1,,,0,,,,,
7526,The Blind Side: Evolution of a Game,Michael   Lewis,"Lewis, Michael",,"=""039306123X""","=""9780393061239""",0,4.15,W. W. Norton  Company,Hardcover,304,2006,2006,,2011/01/01,,,read,,,,1,,,1,,,unspecified,,
7841670,"CryoBurn (Vorkosigan Saga, #14)",Lois McMaster Bujold,"Bujold, Lois McMaster",,"=""1439133948""","=""9781439133941""",3,4.06,Baen,Hardcover,345,2010,2010,2010/12/29,2010/12/29,2010,2010 (#61),read,"3.5 stars. An enjoyable Miles adventure, although strangely shorter than I expected. ",,,1,,,0,,,,,
1797901,"Miles in Love (Vorkosigan Omnibus, #6)",Lois McMaster Bujold,"Bujold, Lois McMaster",,"=""1416555226""","=""9781416555223""",4,4.52,Baen,Hardcover,880,2008,2008,2010/12/28,2010/12/28,2010,2010 (#60),read,,,,1,,,0,,,,,
61885,"Miles, Mutants, and Microbes (Vorkosigan Omnibus, #5)",Lois McMaster Bujold,"Bujold, Lois McMaster",,"=""1416521410""","=""9781416521419""",3,4.43,Baen,Hardcover,592,2007,1986,2010/12/26,2010/12/27,2010,2010 (#59),read,3.5 stars.,,,1,,,0,,,,,
30071,"The Walking Dead, Book One",Robert Kirkman,"Kirkman, Robert","Tony Moore, Charlie Adlard, Cliff Rathburn","=""1582406197""","=""9781582406190""",4,4.35,Image Comics,Hardcover,304,2010,2004,2008/12/19,2008/12/19,2008,2008 (#7),read,"Saw this at the library and borrowed it (sorry, Russ!). Really good stuff, although the realism can get incredibly creepy. It's one of those stories where you just know the main characters are going to get /fucked/.",,,1,,,0,,,,,
6948420,"Grand Central Arena  (Grand Central Arena, #1)",Ryk E. Spoor,"Spoor, Ryk E.",,"=""1439133557""","=""9781439133552""",4,4.06,Baen,Mass Market Paperback,671,2010,2010,2010/12/03,2010/12/03,2010,2010 (#58),read,"A pulpy, fun read. Really wish more of the bigger questions were answered, though. Was also hoping that humanity had evolved to be 'lucky', like Teela Brown in the Ringworld series.",,,1,,,0,,,,,
186103,"Peeps (Peeps, #1)",Scott Westerfeld,"Westerfeld, Scott",,"=""1595140832""","=""9781595140838""",3,3.77,Razorbill,Paperback,312,2006,2005,2010/11/24,2010/11/24,2010,2010 (#56),read,"3.5 stars. It was pretty strange to read ""Peeps"" and have the term /not/ refer to citizens of the People's Republic of Haven. Also, I think of all the parasitic anecdotes/datadumps, I had already known about all but one or two. Not sure what those two things say about me...<br/><br/>For another look at a biological explanation for vampirism[1], check out Peter Watts' Blindsight[2]<br/><br/>[1] http://www.rifters.com/blindsight/vampires.htm<br/>[2] http://www.goodreads.com/book/show/48484.Blindsight<br/>",,,1,,,0,,,,,
9548075,"Machine of Death: A Collection of Stories About People Who Know How They Will Die (Machine of Death, #1)",Ryan North,"North, Ryan","Matthew Bennardo, David Malki, Camille Alexa, Yahtzee Croshaw, Randall Munroe, Brian Quinlan, Jeffrey Brown, Aaron Diaz, Kazu Kibuishi, Scott C., Roger Langridge, Karl Kerschl, Cameron Stewart, Tom Francis, Dean Trippe, Erin McKean, James L. Sutter, Kate Beaton, Jeff Stautz, J. Jack Unrau, Brandon Bolt, Shannon Wheeler, Kit Yona, Vera Brosgol, Jeffrey C. Wells, Christopher Hastings, K.M. Lawrence, David Michael Wharton, Brian McLachlan, John Chernega, Paul Horn, Camron Miller, Chris Cox, Les McClaine, Kevin McShane, Kean Soo, K. Sekelsky, James Foreman, Douglas J. Lane","=""0982167121""","=""9780982167120""",4,3.94,Machines of Death,Paperback,452,2010,2010,2010/11/21,2010/11/21,,,read,"The anthology starts relatively slow, but the stories quickly get more interesting. This turned out to be a far better read than I had anticipated.",,,1,,,1,,,unspecified,,
34494,"The Wee Free Men (Discworld, #30; Tiffany Aching, #1)",Terry Pratchett,"Pratchett, Terry",,"=""0060012382""","=""9780060012380""",4,4.25,HarperTrophy,Mass Market Paperback,375,2004,2003,2010/11/13,2010/11/13,2010,2010 (#55),read,4.5 stars. There's just something awesome about the Nac Mac Feegle and the way they talk...,,,1,,,0,,,,,
7482381,Shooting in the Wild: An Insider's Account of Making Movies in the Animal Kingdom,Chris Palmer,"Palmer, Chris",Jane Goodall,"=""1578051487""","=""9781578051489""",3,3.83,Counterpoint,Paperback,222,2010,2010,2010/11/08,2010/09/25,2010,2010 (#54),read,"3.5 stars. This felt like it really could have been much shorter. The self-referential nature made it seem like a paper, but it covers wildlife filmography in a a manner that i had never looked at before. Definitely worth reading if you like wildlife filmography at all.",,,1,,,0,,,,,
3621358,Inverting the Pyramid: The History of Football Tactics,Jonathan  Wilson,"Wilson, Jonathan",,"=""0752889958""","=""9780752889955""",3,4.15,Orion,Hardcover,374,2008,2008,2010/08/10,2010/08/10,2010,2010 (#35),read,"I was hoping for a nice introduction to soccer tactics and strategy, but this overwhelmed me with dates, names, and jargon that I was unfamiliar with. I suspect that this book would be more palatable for someone who already knows about soccer strategy, and is looking for a historical retrospective on the different soccer formations. (If this had been about American football, I probably would've been happy with the level of detail.)",,,1,,,0,,,,,
77746,"Crown of Slaves (Honorverse: Wages of Sin, #1)",David Weber,"Weber, David",Eric Flint,"=""0743498992""","=""9780743498999""",4,4.08,Baen,Paperback,720,2005,2003,2010/11/01,2010/11/03,2010,2010 (#52),read,"This required a little more suspension of disbelief compared to the usual Honorverse books, but it's well worth it. It was nice to get the story of events that occurred in the ""past"" (for me, since I read this after reading all the way through to At All Costs in the main Honorverse series).",,,1,,,0,,,,,
504397,"The Service of the Sword (Worlds of Honor, #4)",David Weber,"Weber, David","John Ringo, Eric Flint, Jane Lindskold, Timothy Zahn, Victor  Mitchell","=""0743488369""","=""9780743488365""",4,4.10,Baen Books,Paperback,665,2004,2003,2010/10/31,2010/10/31,2010,2010 (#51),read,3.5 stars. This was by far my favorite of the Honorverse anthologies.,,,1,,,0,,,,,
